crash_ref_id,city_name_first,state_name_first,lat_coord_first,lon_coord_first,incident_year_first,incident_month_first,incident_time_first,hour_of_day_first,weekday_name_first,weekend_flag_first,is_night_time_first,peak_hour_flag_first,festival_name_first,route_category_first,lane_count_first,signal_present_flag_first,weather_condition_first,visibility_level_first,temp_celsius_first,congestion_level_first,road_surface_condition_first,primary_cause_first,alcohol_suspected_flag_first,road_hazard_flag_first,vehicle_count_first,dominant_vehicle_type_first,occupants_per_vehicle_first,total_occupants_in_crash_first,crash_severity_first,mean_speed_at_impact_kmph,max_speed_at_impact_kmph,min_speed_at_impact_kmph,speed_at_impact_std,mean_passenger_age,max_passenger_age,min_passenger_age,passenger_age_std,helmet_seatbelt_usage_rate,airbag_deployed_flag_mean,male_ratio,female_ratio,driver_ratio,rider_ratio,pillion_ratio,passenger_ratio,valid_license_ratio,invalid_license_ratio,occupant_record_count
4740,delhi,delhi,28.410424,77.042935,2025,2,16:00,16,saturday,1,0,0,,urban,5,1,clear,high,33,medium,dry,weather,0,0,4,auto_rickshaw,2,8,minor,28.85,50.9,13.0,12.758974432587777,39.375,64,26,11.746580049407694,0.75,0.0,0.75,0.25,0.375,0.0,0.0,0.625,0.875,0.0,8
4741,chandigarh,punjab,30.636928,76.871698,2022,12,18:00,18,wednesday,0,0,1,,urban,4,0,rain,medium,35,medium,flooded,overspeeding,0,0,5,two_wheeler,1,5,minor,24.78,35.1,15.9,8.846298661022022,28.4,40,19,8.61974477580398,0.4,0.0,0.6,0.4,0.0,0.6,0.4,0.0,0.6,0.0,5
4742,kolkata,west_bengal,22.650246,88.206184,2023,2,14:00,14,monday,0,0,0,,urban,3,0,fog,low,34,high,damp,drunk_driving,1,0,5,two_wheeler,1,5,major,66.84,82.6,52.5,11.884990534283146,25.4,48,3,16.25730604989646,0.4,0.0,0.8,0.2,0.0,1.0,0.0,0.0,0.6,0.2,5
4743,hyderabad,telangana,17.318033,78.297533,2024,11,12:00,12,friday,0,0,0,,urban,5,1,clear,high,18,medium,dry,weather,0,0,3,truck,1,3,minor,24.8,33.2,20.3,7.28079665970696,40.333333333333336,48,33,7.505553499465134,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,3
4744,delhi,delhi,28.569616,77.186552,2023,4,8:00,8,sunday,1,0,1,,highway,2,0,fog,low,22,high,damp,weather,0,0,1,two_wheeler,2,2,minor,33.150000000000006,36.2,30.1,4.313351365237943,30.0,31,29,1.4142135623730951,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,2
4745,chandigarh,punjab,30.614147,76.883578,2023,12,2:00,2,saturday,1,1,0,,highway,5,1,clear,high,19,low,dry,drunk_driving,1,0,4,two_wheeler,2,8,minor,37.775,51.0,23.3,9.873159864718373,23.0,43,10,10.460811222298748,0.375,0.0,0.625,0.375,0.0,0.5,0.5,0.0,0.875,0.0,8
4746,chandigarh,punjab,30.761131,76.809108,2025,3,19:00,19,tuesday,0,0,1,,highway,4,0,rain,medium,17,low,flooded,overspeeding,0,0,1,two_wheeler,1,1,fatal,83.7,83.7,83.7,,15.0,15,15,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
4747,kolkata,west_bengal,22.469035,88.244548,2025,4,4:00,4,monday,0,1,0,,highway,5,0,clear,high,25,low,dry,weather,0,0,4,two_wheeler,2,8,minor,36.5625,61.5,6.9,18.09924524866793,29.125,49,5,14.055375179217785,0.5,0.0,0.375,0.625,0.0,0.5,0.5,0.0,0.875,0.0,8
4748,chennai,tamil_nadu,12.980328,80.276252,2022,12,14:00,14,sunday,1,0,0,,urban,2,0,fog,low,37,low,damp,drunk_driving,1,0,3,two_wheeler,2,6,major,58.15,68.5,47.7,9.029451810602898,27.666666666666668,35,19,5.240865068542279,0.3333333333333333,0.0,0.16666666666666666,0.8333333333333334,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.16666666666666666,6
4749,pune,maharashtra,18.510535,73.90089,2024,9,10:00,10,saturday,1,0,1,,highway,3,0,fog,low,33,medium,damp,drunk_driving,1,0,5,auto_rickshaw,2,10,minor,35.05,52.9,10.7,13.16622362123796,32.8,44,14,9.21110440959413,0.5,0.0,0.6,0.4,0.4,0.0,0.0,0.6,0.3,0.1,10
4750,delhi,delhi,28.560705,76.944717,2023,9,14:00,14,saturday,1,0,0,,highway,1,1,rain,medium,18,high,wet,distraction,0,0,4,two_wheeler,2,8,major,62.5375,91.2,40.5,17.43862195571329,30.125,43,19,7.698562017861332,0.625,0.0,0.75,0.25,0.0,0.875,0.125,0.0,0.75,0.125,8
4751,pune,maharashtra,18.45049,73.738032,2023,10,16:00,16,tuesday,0,0,0,,urban,1,1,rain,low,29,high,wet,overspeeding,0,0,5,car,4,20,major,64.375,85.0,26.8,14.610698135270608,36.4,66,3,17.51811092915888,0.65,0.75,0.7,0.3,0.3,0.0,0.0,0.7,0.85,0.1,20
4752,chandigarh,punjab,30.617865,76.734781,2024,7,7:00,7,monday,0,0,0,,urban,4,0,rain,medium,21,medium,wet,overspeeding,0,0,3,car,3,9,fatal,93.32222222222222,112.6,73.9,15.32952851344242,31.0,46,23,8.06225774829855,0.7777777777777778,0.8888888888888888,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.1111111111111111,9
4753,chandigarh,punjab,30.618616,76.737028,2023,8,12:00,12,monday,0,0,0,,rural,4,0,fog,low,26,low,damp,drunk_driving,1,0,1,car,3,3,major,51.06666666666666,65.5,29.7,18.880236580438645,28.666666666666668,38,22,8.326663997864532,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
4754,mumbai,maharashtra,19.245286,72.852707,2023,2,0:00,0,friday,0,1,0,,urban,4,1,rain,medium,21,low,flooded,drunk_driving,1,0,3,bus,16,40,fatal,84.285,128.4,55.5,14.924984215943207,25.95,55,3,12.091425230408701,0.0,0.0,0.55,0.45,0.0,0.0,0.0,1.0,0.825,0.1,40
4755,mumbai,maharashtra,19.133528,72.861626,2023,1,16:00,16,saturday,1,0,0,,rural,2,1,clear,high,38,medium,dry,overspeeding,0,0,3,bus,12,36,major,62.68333333333333,85.1,41.3,10.694711643745103,28.88888888888889,76,3,15.532045726318364,0.0,0.0,0.6388888888888888,0.3611111111111111,0.05555555555555555,0.0,0.0,0.9444444444444444,0.5833333333333334,0.08333333333333333,36
4756,chennai,tamil_nadu,12.905304,80.180541,2023,4,19:00,19,sunday,1,0,1,,urban,6,0,rain,low,33,high,wet,weather,0,0,3,two_wheeler,2,6,minor,24.5,35.8,12.0,10.401922899156675,28.333333333333332,35,19,6.4394616752230665,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,6
4757,pune,maharashtra,18.581568,73.713332,2024,2,10:00,10,wednesday,0,0,1,,rural,1,0,clear,high,21,high,dry,poor_road,0,1,5,auto_rickshaw,3,15,minor,34.28,57.4,8.7,14.25343066473071,29.066666666666666,49,16,10.61983768147858,0.6,0.0,0.7333333333333333,0.26666666666666666,0.2,0.0,0.0,0.8,0.6,0.13333333333333333,15
4758,pune,maharashtra,18.529526,73.892164,2023,5,21:00,21,sunday,1,1,0,,urban,6,0,fog,low,15,high,damp,distraction,0,0,2,car,1,2,fatal,91.19999999999999,92.8,89.6,2.262741699796949,12.5,20,5,10.606601717798213,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2
4759,pune,maharashtra,18.611401,73.884816,2022,7,12:00,12,tuesday,0,0,0,,rural,5,1,fog,low,23,high,damp,drunk_driving,1,0,4,truck,2,8,minor,38.5375,62.2,17.3,18.06005359112441,36.75,53,25,8.762745818846641,0.375,0.0,0.375,0.625,0.375,0.0,0.0,0.625,1.0,0.0,8
4760,chandigarh,punjab,30.646768,76.732245,2023,9,6:00,6,friday,0,0,0,,rural,1,0,clear,high,17,high,dry,overspeeding,0,0,5,car,1,5,minor,42.56,59.7,33.5,10.134742226618297,37.0,42,29,5.70087712549569,0.6,0.0,1.0,0.0,0.2,0.0,0.0,0.8,1.0,0.0,5
4761,kolkata,west_bengal,22.464793,88.462747,2022,6,14:00,14,saturday,1,0,0,,urban,6,1,rain,low,29,medium,wet,distraction,0,0,3,truck,2,6,major,67.01666666666667,82.9,47.5,13.708744168109153,35.666666666666664,45,29,7.312090444371339,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,6
4762,kolkata,west_bengal,22.62167,88.319985,2023,8,12:00,12,monday,0,0,0,,highway,1,1,rain,low,36,medium,wet,weather,0,0,1,auto_rickshaw,3,3,minor,33.266666666666666,49.9,15.5,17.22798111600234,40.0,59,28,16.64331697709324,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,3
4763,kolkata,west_bengal,22.58999,88.44602,2022,6,0:00,0,monday,0,1,0,,urban,4,1,clear,high,28,low,dry,drunk_driving,1,0,1,two_wheeler,1,1,minor,33.7,33.7,33.7,,36.0,36,36,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
4764,chennai,tamil_nadu,12.82229,80.258237,2024,8,14:00,14,friday,0,0,0,,urban,4,0,clear,high,34,high,dry,overspeeding,0,0,5,car,3,15,fatal,80.93333333333334,115.3,62.6,16.74287339508394,37.2,60,12,14.418242413197051,0.7333333333333333,0.6,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.0,0.0,0.5333333333333333,0.6666666666666666,0.06666666666666667,15
4765,hyderabad,telangana,17.286148,78.556633,2023,4,23:00,23,sunday,1,1,0,,highway,4,1,fog,low,37,low,damp,weather,0,0,1,truck,1,1,major,52.9,52.9,52.9,,49.0,49,49,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
4766,chennai,tamil_nadu,12.947358,80.267337,2022,4,21:00,21,sunday,1,1,0,,rural,3,1,fog,low,26,high,damp,weather,0,0,1,bus,6,6,minor,37.13333333333333,48.2,11.7,13.732831706049073,28.333333333333332,44,8,12.274635093014647,0.0,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,6
4767,kolkata,west_bengal,22.400223,88.365324,2023,10,17:00,17,sunday,1,0,1,,highway,5,0,fog,low,24,high,damp,poor_road,0,1,4,two_wheeler,2,8,minor,34.3875,57.2,11.1,16.759426984749293,26.375,54,14,12.872312479559707,0.625,0.0,0.75,0.25,0.0,0.625,0.375,0.0,0.625,0.125,8
4768,hyderabad,telangana,17.301119,78.295866,2025,1,14:00,14,monday,0,0,0,,rural,4,0,fog,low,35,low,damp,drunk_driving,1,0,2,auto_rickshaw,1,2,major,50.25,56.9,43.6,9.40452018978108,31.0,31,31,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.0,2
4769,bangalore,karnataka,13.019906,77.58544,2022,1,2:00,2,saturday,1,1,0,,highway,5,0,clear,high,39,high,dry,weather,0,0,2,two_wheeler,1,2,minor,40.55,51.6,29.5,15.6270598642227,25.0,34,16,12.727922061357855,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,2
4770,delhi,delhi,28.570053,76.967544,2022,6,20:00,20,tuesday,0,1,0,,urban,5,1,clear,high,35,medium,dry,distraction,0,0,2,two_wheeler,2,4,minor,39.575,55.5,27.7,11.665726152566185,28.5,37,21,7.724420150837645,0.75,0.0,1.0,0.0,0.0,0.25,0.75,0.0,0.75,0.25,4
4771,bangalore,karnataka,13.095604,77.717354,2023,3,12:00,12,tuesday,0,0,0,,rural,3,1,rain,medium,24,low,wet,drunk_driving,1,0,3,car,4,12,minor,27.96666666666667,54.6,7.7,14.325269049247675,38.416666666666664,53,20,10.148518327441904,0.5833333333333334,0.0,0.5833333333333334,0.4166666666666667,0.16666666666666666,0.0,0.0,0.8333333333333334,0.5,0.16666666666666666,12
4772,hyderabad,telangana,17.572759,78.213046,2022,12,12:00,12,friday,0,0,0,,highway,5,1,clear,high,17,medium,dry,poor_road,0,1,4,two_wheeler,2,8,minor,32.2,47.2,16.9,11.539002185135915,27.125,36,18,5.693040864574423,0.5,0.0,0.625,0.375,0.0,0.5,0.5,0.0,0.75,0.0,8
4773,bangalore,karnataka,13.037715,77.623766,2025,2,12:00,12,friday,0,0,0,,rural,3,0,rain,medium,26,high,wet,overspeeding,0,0,2,auto_rickshaw,2,4,fatal,84.125,94.7,62.0,14.994749080928298,31.25,45,20,10.812801055539063,0.75,0.0,0.5,0.5,0.25,0.0,0.0,0.75,0.5,0.0,4
4774,mumbai,maharashtra,19.155637,72.918162,2023,4,2:00,2,wednesday,0,1,0,,highway,3,0,rain,medium,28,medium,wet,drunk_driving,1,0,5,two_wheeler,1,5,minor,28.1,68.9,10.6,24.51560727373483,29.0,41,11,11.76860229593982,0.4,0.0,0.6,0.4,0.0,0.4,0.6,0.0,0.8,0.0,5
4775,bangalore,karnataka,12.851045,77.570959,2023,5,0:00,0,saturday,1,1,0,,rural,4,0,clear,high,30,low,dry,drunk_driving,1,0,1,auto_rickshaw,2,2,major,55.0,60.8,49.2,8.202438661763948,25.5,39,12,19.091883092036785,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2
4776,delhi,delhi,28.781262,77.298231,2023,6,14:00,14,friday,0,0,0,,rural,5,1,fog,low,24,high,damp,poor_road,0,1,4,two_wheeler,2,8,minor,31.425,42.7,17.3,7.7558733504726245,35.75,50,19,11.732129267224135,0.375,0.0,0.5,0.5,0.0,0.625,0.375,0.0,0.75,0.0,8
4777,pune,maharashtra,18.573836,73.96534,2024,10,6:00,6,monday,0,0,0,,highway,5,0,clear,high,24,medium,dry,drunk_driving,1,0,5,two_wheeler,2,10,minor,39.3,56.9,13.3,12.466577539788359,28.1,40,21,6.5903970543005475,0.3,0.0,0.6,0.4,0.0,0.3,0.7,0.0,0.7,0.0,10
4778,bangalore,karnataka,12.81992,77.506097,2023,6,15:00,15,sunday,1,0,0,,highway,5,0,rain,low,37,low,wet,weather,0,0,2,two_wheeler,1,2,major,62.099999999999994,63.9,60.3,2.5455844122715696,29.5,34,25,6.363961030678928,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,2
4779,pune,maharashtra,18.530448,73.73817,2022,12,13:00,13,friday,0,0,0,,highway,6,0,clear,high,28,low,damaged_pavement,overspeeding,0,0,3,two_wheeler,2,6,minor,29.616666666666664,33.0,20.4,4.897516377376055,27.166666666666668,45,7,14.756919281024297,0.5,0.0,0.8333333333333334,0.16666666666666666,0.0,0.5,0.5,0.0,0.8333333333333334,0.0,6
4780,bangalore,karnataka,13.001472,77.791231,2023,11,18:00,18,thursday,0,0,1,,urban,6,1,fog,low,16,medium,damp,weather,0,0,3,two_wheeler,2,6,fatal,82.43333333333334,109.7,62.9,15.86060108150592,27.833333333333332,38,12,9.368386556214825,0.5,0.0,0.5,0.5,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.0,6
4781,delhi,delhi,28.867853,77.084286,2023,8,19:00,19,tuesday,0,0,1,,urban,2,0,rain,medium,30,medium,flooded,poor_road,0,1,5,two_wheeler,1,5,minor,35.339999999999996,45.6,10.1,14.505447252670287,23.0,31,11,7.648529270389178,0.2,0.0,0.8,0.2,0.0,0.4,0.6,0.0,0.6,0.0,5
4782,mumbai,maharashtra,19.090938,72.780599,2025,3,3:00,3,saturday,1,1,0,,urban,5,0,fog,low,31,low,damp,overspeeding,0,0,1,car,3,3,major,64.76666666666667,72.9,49.7,13.061903893894389,25.0,31,18,6.557438524302,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
4783,mumbai,maharashtra,19.179654,72.805946,2024,6,0:00,0,thursday,0,1,0,,rural,1,0,clear,high,19,low,dry,overspeeding,0,0,3,two_wheeler,2,6,major,54.88333333333333,72.1,46.7,9.319960657999937,27.166666666666668,29,25,1.722401424368508,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.6666666666666666,0.0,6
4784,delhi,delhi,28.627766,77.156492,2022,2,13:00,13,sunday,1,0,0,,rural,5,1,rain,low,26,medium,wet,distraction,0,0,4,car,3,12,minor,34.63333333333333,65.3,16.1,11.56784990891356,36.583333333333336,62,17,12.146517146403687,0.75,0.0,0.75,0.25,0.3333333333333333,0.0,0.0,0.6666666666666666,0.5833333333333334,0.08333333333333333,12
4785,pune,maharashtra,18.52502,73.762973,2022,5,3:00,3,tuesday,0,1,0,,highway,2,1,rain,low,26,medium,flooded,weather,0,0,2,two_wheeler,2,4,minor,36.65,49.7,24.4,13.562325267691625,21.75,32,13,7.973915809270458,0.75,0.0,0.5,0.5,0.0,0.75,0.25,0.0,0.75,0.0,4
4786,chennai,tamil_nadu,13.129486,80.272429,2022,8,3:00,3,thursday,0,1,0,,rural,6,0,rain,low,20,low,flooded,poor_road,0,1,3,bus,9,27,major,61.714814814814815,89.7,26.3,17.6490292542744,31.074074074074073,54,10,11.337229094128933,0.0,0.0,0.5555555555555556,0.4444444444444444,0.07407407407407407,0.0,0.0,0.9259259259259259,0.7777777777777778,0.1111111111111111,27
4787,delhi,delhi,28.847242,77.263673,2022,7,19:00,19,thursday,0,0,1,,rural,1,1,rain,low,29,high,wet,weather,0,0,1,truck,1,1,fatal,70.7,70.7,70.7,,41.0,41,41,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
4788,bangalore,karnataka,12.962622,77.704811,2022,11,0:00,0,sunday,1,1,0,,highway,1,0,clear,high,40,low,dry,distraction,0,0,3,car,3,9,minor,31.444444444444443,62.2,17.3,15.812029527476156,34.333333333333336,57,22,12.227019260637485,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.0,0.0,0.7777777777777778,0.6666666666666666,0.0,9
4789,bangalore,karnataka,13.064747,77.683651,2024,8,8:00,8,sunday,1,0,1,,rural,4,0,clear,high,29,high,dry,distraction,0,0,5,two_wheeler,1,5,major,66.12,88.6,36.1,19.524394997028715,22.2,35,12,9.47100839404126,0.0,0.0,0.8,0.2,0.0,0.6,0.4,0.0,0.6,0.0,5
4790,delhi,delhi,28.617938,76.996529,2024,5,12:00,12,friday,0,0,0,,highway,3,0,fog,low,19,high,damp,distraction,0,0,2,two_wheeler,2,4,minor,41.825,54.0,13.6,18.941378865682754,28.75,36,18,8.139410298049855,0.25,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.75,0.25,4
4791,chennai,tamil_nadu,12.984553,80.200492,2022,12,6:00,6,wednesday,0,0,0,,highway,1,1,clear,high,35,low,dry,distraction,0,0,5,truck,1,5,minor,38.82,43.5,28.2,6.213453146198175,38.2,46,29,8.07465169527454,0.8,0.0,0.4,0.6,0.6,0.0,0.0,0.4,0.4,0.2,5
4792,kolkata,west_bengal,22.645225,88.360481,2024,1,0:00,0,monday,0,1,0,,highway,1,1,rain,medium,31,medium,wet,drunk_driving,1,0,5,two_wheeler,2,10,minor,34.72,66.3,5.0,16.805210832093454,25.5,39,4,11.683321445547923,0.3,0.0,0.9,0.1,0.0,0.5,0.5,0.0,0.7,0.3,10
4793,kolkata,west_bengal,22.659589,88.278234,2022,5,16:00,16,tuesday,0,0,0,,rural,6,1,fog,low,30,low,damp,distraction,0,0,3,two_wheeler,1,3,minor,35.666666666666664,49.0,12.7,19.975568410769526,34.0,38,29,4.58257569495584,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,3
4794,pune,maharashtra,18.664399,73.973846,2023,3,17:00,17,monday,0,0,1,,urban,4,1,rain,low,37,low,wet,weather,0,0,1,two_wheeler,2,2,fatal,91.05,106.3,75.8,21.5667568261897,34.0,37,31,4.242640687119285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2
4795,delhi,delhi,28.760742,77.279363,2023,4,16:00,16,wednesday,0,0,0,,rural,1,0,fog,low,27,high,damp,distraction,0,0,3,two_wheeler,2,6,minor,27.866666666666664,56.0,5.0,20.962029163863566,20.5,25,10,5.683308895353129,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.16666666666666666,6
4796,mumbai,maharashtra,19.295426,72.902012,2023,6,13:00,13,friday,0,0,0,,highway,6,1,clear,high,25,high,dry,distraction,0,0,1,two_wheeler,1,1,fatal,98.6,98.6,98.6,,37.0,37,37,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
4797,chandigarh,punjab,30.755,76.782006,2023,10,0:00,0,friday,0,1,0,,urban,1,0,clear,high,27,low,damaged_pavement,poor_road,0,1,3,auto_rickshaw,3,9,fatal,89.08888888888889,100.5,70.5,9.693869769659129,38.888888888888886,63,25,11.815714583177401,0.5555555555555556,0.0,0.7777777777777778,0.2222222222222222,0.4444444444444444,0.0,0.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,9
4798,chennai,tamil_nadu,12.869719,80.283277,2022,12,3:00,3,sunday,1,1,0,,rural,2,0,clear,high,26,low,dry,drunk_driving,1,0,1,two_wheeler,2,2,minor,38.150000000000006,43.2,33.1,7.141778489984128,32.0,37,27,7.0710678118654755,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.0,2
4799,bangalore,karnataka,12.891285,77.6304,2022,1,14:00,14,thursday,0,0,0,,highway,5,1,clear,high,39,high,dry,distraction,0,0,3,car,1,3,minor,47.73333333333333,50.1,46.1,2.09841209807162,37.0,46,32,7.810249675906654,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
4800,chandigarh,punjab,30.658531,76.864324,2022,2,16:00,16,tuesday,0,0,0,,highway,5,0,fog,low,19,medium,damp,overspeeding,0,0,4,two_wheeler,1,4,minor,29.125,49.6,16.4,15.646378707760677,28.0,31,22,4.242640687119285,0.5,0.0,0.75,0.25,0.0,0.75,0.25,0.0,0.75,0.0,4
4801,hyderabad,telangana,17.407514,78.529431,2025,2,15:00,15,saturday,1,0,0,,rural,2,1,clear,high,28,high,dry,drunk_driving,1,0,5,two_wheeler,1,5,major,55.5,78.1,33.7,16.536777195088526,24.8,37,11,9.497368056467012,0.8,0.0,0.6,0.4,0.0,0.6,0.4,0.0,0.6,0.4,5
4802,hyderabad,telangana,17.455241,78.259998,2022,9,17:00,17,wednesday,0,0,1,,highway,6,0,rain,medium,28,high,wet,overspeeding,0,0,2,truck,1,2,minor,23.65,42.3,5.0,26.37508293825822,32.5,36,29,4.949747468305833,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.0,2
4803,kolkata,west_bengal,22.580241,88.348485,2024,12,8:00,8,monday,0,0,1,,urban,2,1,rain,low,22,high,wet,poor_road,0,1,4,two_wheeler,1,4,major,56.0,76.5,42.0,14.63078945238431,29.75,37,25,5.852349955359813,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4
4804,bangalore,karnataka,12.83,77.405422,2024,11,16:00,16,friday,0,0,0,diwali,rural,5,1,fog,low,22,medium,damp,weather,0,0,1,auto_rickshaw,1,1,minor,55.3,55.3,55.3,,32.0,32,32,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
4805,chennai,tamil_nadu,13.072579,80.158956,2022,6,13:00,13,monday,0,0,0,,urban,2,0,fog,low,34,low,damp,weather,0,0,2,car,1,2,minor,40.45,46.2,34.7,8.131727983645296,41.0,42,40,1.4142135623730951,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,2
4806,hyderabad,telangana,17.538045,78.371117,2023,11,9:00,9,monday,0,0,1,,urban,1,1,clear,high,31,high,dry,poor_road,0,1,4,two_wheeler,2,8,minor,36.675,60.8,18.3,14.345706176911813,23.75,36,11,8.90826261720785,0.875,0.0,0.625,0.375,0.0,0.5,0.5,0.0,0.625,0.0,8
4807,bangalore,karnataka,13.112808,77.587029,2022,12,9:00,9,tuesday,0,0,1,,highway,1,1,rain,medium,26,medium,wet,weather,0,0,5,truck,1,5,minor,28.119999999999997,45.9,6.4,14.526424198680143,39.0,51,19,13.982131454109563,0.6,0.0,0.8,0.2,0.8,0.0,0.0,0.2,1.0,0.0,5
4808,bangalore,karnataka,13.196232,77.471353,2022,2,22:00,22,wednesday,0,1,0,,urban,5,0,fog,low,35,high,damp,poor_road,0,1,2,two_wheeler,2,4,major,51.724999999999994,67.1,30.5,15.671710181087448,26.0,31,23,3.559026084010437,0.25,0.0,0.75,0.25,0.0,1.0,0.0,0.0,0.75,0.0,4
4809,mumbai,maharashtra,18.963453,72.880658,2025,2,5:00,5,monday,0,1,0,,highway,6,1,fog,low,35,medium,damp,distraction,0,0,4,bus,10,40,minor,32.775,61.1,5.0,13.19045400746604,28.4,57,3,15.224474223585371,0.0,0.0,0.6,0.4,0.05,0.0,0.0,0.95,0.7,0.1,40
4810,bangalore,karnataka,12.92459,77.559611,2022,7,10:00,10,monday,0,0,1,,urban,6,1,fog,low,23,medium,damp,distraction,0,0,5,two_wheeler,1,5,minor,32.160000000000004,50.8,12.2,14.265447767245162,31.6,41,22,8.1117199162693,0.4,0.0,0.6,0.4,0.0,0.6,0.4,0.0,0.8,0.2,5
4811,pune,maharashtra,18.634105,73.94401,2022,8,8:00,8,sunday,1,0,1,,rural,4,0,clear,high,26,medium,dry,distraction,0,0,4,bus,12,40,major,61.835,97.4,31.6,16.47745234851055,29.1,61,3,15.85317245610723,0.0,0.0,0.65,0.35,0.025,0.0,0.0,0.975,0.65,0.075,40
4812,chandigarh,punjab,30.73538,76.70999,2025,3,21:00,21,monday,0,1,0,,highway,6,0,rain,low,21,low,wet,drunk_driving,1,0,5,two_wheeler,1,5,fatal,78.72,99.2,58.8,14.87807111153862,27.0,43,15,10.88577052853862,0.0,0.0,0.2,0.8,0.0,0.6,0.4,0.0,0.8,0.0,5
4813,hyderabad,telangana,17.558828,78.312811,2023,4,11:00,11,sunday,1,0,0,,rural,2,0,rain,medium,22,low,flooded,drunk_driving,1,0,2,car,2,4,minor,44.325,58.7,23.8,15.479314153626662,24.5,28,21,3.5118845842842465,0.75,0.0,0.25,0.75,0.0,0.0,0.0,1.0,0.75,0.25,4
4814,mumbai,maharashtra,19.062785,72.846394,2024,8,23:00,23,monday,0,1,0,,urban,6,0,clear,high,39,low,dry,drunk_driving,1,0,3,auto_rickshaw,1,3,fatal,86.89999999999999,98.3,80.8,9.880789442144792,28.666666666666668,45,8,18.876793513023692,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,3
4815,chennai,tamil_nadu,13.007842,80.263724,2023,6,5:00,5,monday,0,1,0,,highway,2,1,rain,low,25,medium,wet,drunk_driving,1,0,4,truck,2,8,minor,31.9375,45.8,18.1,10.6866990092491,40.5,49,32,7.030545599636733,0.375,0.0,0.75,0.25,0.5,0.0,0.0,0.5,0.75,0.0,8
